Geneid	length	lib13	lib14	lib15	lib16	lib17	lib18	lib19	lib20
DDB_G0285229	684	0	0	0	0.123362	0.202253	0.195756	0.255928	0.144353
DDB_G0285231	177	0	0	0	0	0	0	0	0
DDB_G0285233	1893	2.08879	1.31939	3.5319	4.3011	2.2948	2.56467	0.695954	0.704228
DDB_G0285235	192	10.9435	8.55835	48.0371	41.0577	25.9307	24.4038	12.8978	11.6244
DDB_G0285237	705	0.214551	0.134686	0.218207	0.314179	0.347025	0.44824	7.19059	9.50765
DDB_G0285239	537	35.1968	34.4459	55.3649	59.2049	55.0014	48.9695	38.3605	42.1825
DDB_G0285249	648	0	0	0	0.223649	1.58982	1.40819	1.83045	1.33591
DDB_G0285161	2097	1.02974	0.789247	40.2433	43.8364	46.0649	51.025	11.6901	15.5048
DDB_G0285163	3030	8.43937	6.76808	32.9797	36.4295	33.6413	39.3599	41.1195	56.761
DDB_G0285165	4038	1.21501	0.681544	0.952767	1.15391	0.219699	0.369547	0.208943	0.322957
DDB_G0285167	975	0.0199898	0	31.2811	37.6303	20.1274	22.157	7.09106	7.94114
DDB_G0285169	2820	0.191865	0.114208	0.302458	0.428246	0.0541251	0.0276044	0.0251125	0.0185297
DDB_G0285171	210	0.354264	0	1.40212	0	0.952365	1.53076	0	0
DDB_G0285173	2742	0.155922	0.130942	0.430475	0.584171	0.348162	0.327656	0.0323697	0.0318468
DDB_G0285175	1212	6.24955	5.41262	23.6059	13.1836	5.68595	5.42074	42.7258	46.0406
DDB_G0285177	1422	1.71927	1.51793	11.6365	15.1994	13.4065	12.2193	3.98988	4.698
DDB_G0285179	918	2.49507	1.26093	6.59806	7.97955	2.52899	3.36407	2.6796	2.52728
DDB_G0285181	414	0	0	0	0.101633	0.313943	0.494601	0.998214	1.70918
DDB_G0285183	3534	0.627798	0.390782	1.52227	1.48634	3.2789	3.09197	0.19696	0.252325
DDB_G0285185	993	0.92315	1.04885	0	0.121477	0.0469788	0.0916824	0.0215345	0.0424425
DDB_G0285187	141	383.136	191.97	121.019	74.6106	5.11223	6.00278	19.5127	7.2238
DDB_G0285189	462	28.2145	15.3591	56.845	78.8975	38.7347	34.9294	54.5458	43.824
DDB_G0285191	1785	29.4123	21.731	16.9407	19.4364	28.8477	23.968	32.2897	31.0903
DDB_G0285193	543	41.0791	41.0903	41.4451	39.5634	83.4235	63.5598	62.7847	52.9013
DDB_G0285195	306	0.146868	0.352069	0.534385	1.05565	3.25459	1.64947	0.1875	0.736974
DDB_G0285197	858	0.885442	0.942754	2.77563	2.01171	3.5947	3.05104	3.46468	3.49367
DDB_G0285201	2385	0.9271	0.773007	3.5446	3.76136	2.94525	2.89333	1.64634	1.90978
DDB_G0285203	195	68.7262	50.1055	3733.03	3270.63	3249.09	2885.33	242.142	204.102
DDB_G0285205	4815	4.01593	3.20772	15.4187	14.587	10.2442	12.7122	8.23153	8.8221
DDB_G0285207	498	0.427299	0.0595028	0.0953566	0.140471	0.14214	0.0677484	0.0627822	0.0620688
DDB_G0285209	810	2.44405	1.71029	7.93127	6.60553	8.31237	9.14463	9.90495	9.20682
DDB_G0285099	678	11.1975	8.24595	20.2237	24.1751	9.2308	11.8298	5.11473	5.56104
DDB_G0285101	5769	0.929777	0.616107	2.43654	2.09974	3.49473	4.29723	0.105439	0.103696
DDB_G0285103	816	0.673456	0.354942	34.5983	36.3977	83.9023	86.122	164.035	151.377
DDB_G0285105	1158	7.02138	6.15854	36.5369	43.766	22.5509	17.2645	4.90919	2.76577
DDB_G0285107	492	19.9735	14.3018	93.8479	90.603	74.9974	70.6753	22.1556	20.1984
DDB_G0285109	975	2.46134	1.58975	0.83976	0.522661	0.28893	0.328831	0.24269	0.21743
DDB_G0285111	876	28.6673	27.0993	84.6431	82.5686	103.649	99.6755	154.601	130.368
DDB_G0285113	1758	2.58105	1.88657	6.20929	7.00019	6.40803	6.03973	11.7838	13.8365
DDB_G0285115	639	0	0	4.42307	6.26544	5.15273	3.75423	1.22078	0.763344
DDB_G0285117	2970	0.919119	0.520326	2.41603	2.67942	0.886577	1.02278	0.551771	0.665399
DDB_G0285119	1566	8.02793	6.78905	105.283	141.243	69.0485	61.2107	34.6908	42.8689
DDB_G0285121	297	0.630487	0.189937	0	0.686826	0.929965	0.445596	1.2166	0.795991
DDB_G0285123	2220	0.364263	0.112683	0.646133	0.703474	0.423073	0.510994	0.0736355	0.15297
DDB_G0285125	1623	1.7379	0.8622	3.57307	3.39086	1.25369	1.93762	0.480378	0.507487
DDB_G0285127	1101	0.556873	0.312436	35.909	40.4707	5.73636	6.98677	4.61326	4.63757
DDB_G0285129	792	3.37859	1.16716	28.9366	30.5579	22.0926	24.1356	13.3442	11.7119
DDB_G0285131	765	3.57322	2.78085	90.1563	83.3178	52.0733	46.9271	9.73589	11.2505
DDB_G0285133	261	18.1142	14.2395	11.185	14.5272	9.47501	10.0351	2.88528	2.22422
DDB_G0285135	660	0.0675611	0.111564	1.44377	0.825777	1.0714	0.621457	1.19834	1.14494
DDB_G0285137	1893	1.34192	0.818597	0.930248	1.04198	1.0892	1.23549	0.568481	0.530559
DDB_G0285139	1923	0	0.0189442	0.0155268	0.0218393	0.0520554	0.0306646	9.25568	6.84727
DDB_G0285141	1173	0.93601	0.645113	21.0001	18.3047	7.85337	5.87077	20.5369	14.1706
DDB_G0285143	1356	1.63592	1.09492	2.09102	1.88696	1.14883	1.40259	0.755176	0.543418
DDB_G0285145	1305	0.918065	0.744692	0.389244	0.240695	0.148524	0.0969393	0.106532	0.164859
DDB_G0285147	129	3.2522	1.35822	5.7752	5.73885	7.19059	5.34273	5.84308	9.02737
DDB_G0285149	1284	23.8377	21.4943	19.9463	19.0283	12.0909	12.2476	12.0632	10.7791
DDB_G0285151	597	34.2262	22.8058	62.5531	56.4972	22.9347	23.1725	13.1507	17.8832
DDB_G0285153	969	0	0	0.0352711	0	0	0	0.177957	0.0219227
DDB_G0285155	2406	0.367294	0.176685	0.470503	0.490807	0.402574	0.300751	0.373938	0.257556
DDB_G0285157	315	0.54923	0.163262	1.24484	0.977371	3.8237	3.64463	9.56719	11.7692
DDB_G0285159	2145	10.4731	12.9054	36.7452	31.0541	9.41141	9.96662	5.0684	5.10478
DDB_G0285097	1119	7.80142	2.71075	0.777048	6.57646	1.48052	1.04943	2.33882	3.29774
DDB_G0284861	480	2856.93	3105.42	1801.43	1623.16	1246.91	1467.45	1170.74	1011.44
DDB_G0284863	1662	7.01105	6.46384	32.0917	39.3442	65.9319	63.9295	27.325	34.1103
DDB_G0284865	447	148.699	126.035	540.163	624.56	580.855	516.924	407.165	322.765
DDB_G0284867	4782	11.4104	9.17906	10.3766	7.30401	3.91645	5.10455	3.60469	4.45359
DDB_G0284869	873	7.78596	6.04736	34.1185	39.3418	27.2447	28.1392	12.8122	14.7536
DDB_G0284871	1395	11.1022	6.83676	34.5766	46.5812	34.9822	41.8474	28.3716	32.15
DDB_G0284873	423	0.749753	0.291321	5.77935	5.41412	1.55482	1.31273	0.423058	1.58801
DDB_G0284875	336	0	0	0	0	0	0	0	0.300047
DDB_G0284877	315	0.823845	0.653046	0.497935	0.390948	0.402495	0.383645	67.8401	59.8696
DDB_G0284879	603	13.5821	8.91427	17.2895	20.3456	13.513	12.4961	7.33748	11.7954
DDB_G0284881	612	16.569	10.4624	82.4929	84.2301	50.7568	44.8592	10.1716	10.1728
DDB_G0284883	1191	0.765551	0.633041	1.30522	1.32822	0.592475	0.814917	0.614026	0.755916
DDB_G0284885	1503	0.034764	0.0125789	7.28093	8.83535	12.3274	18.7383	10.348	14.0596
DDB_G0284887	1245	0.9718	0.72558	4.22376	5.86576	3.13319	3.57988	0.419341	0.603613
DDB_G0284889	1215	2.28609	1.49532	4.56364	4.24336	2.03981	2.52536	1.01415	0.769615
DDB_G0284891	519	16.9393	16.743	47.6964	47.7115	73.88	63.5124	14.594	12.3549
DDB_G0284893	1080	1.988	0.866279	14.4326	15.6763	7.26917	5.6032	5.48149	4.64053
DDB_G0284895	2283	0.763935	0.803594	2.09646	2.52985	3.66369	4.56569	16.8101	18.7258
DDB_G0284897	2088	3.92389	2.62057	5.4685	5.24395	4.08565	4.18625	3.79591	3.43559
DDB_G0284899	2838	0.931542	0.350327	1.24952	1.151	0.402743	0.356369	0.14346	0.147346
DDB_G0284901	621	6.91021	5.39144	44.7457	48.5609	53.0286	40.1262	16.9326	13.5011
DDB_G0284903	2310	6.67989	4.85141	35.1032	40.642	43.892	45.9667	22.1369	21.2976
DDB_G0284905	420	1.91525	0.830192	0.921184	1.28052	1.824	0.959072	0.704688	0.785423
DDB_G0284907	288	0.337834	0.205665	0.621732	0	7.26389	6.53078	1755.84	1181.56
DDB_G0284909	1014	0.0751308	0.0204157	0.0665338	0.11819	0.503109	0.891697	34.315	17.0101
DDB_G0284911	267	112.383	127.604	165.854	222.581	153.082	134.657	24.5997	25.938
DDB_G0284913	4407	0.905521	0.67121	2.46148	1.1794	0.304423	0.410685	0.637375	0.607789
DDB_G0284915	696	8.61933	8.78606	21.5124	24.3867	31.163	28.1964	6.44296	2.84572
DDB_G0284917	1533	3.62344	2.94948	18.1875	13.316	5.42241	5.36932	13.3474	13.8931
DDB_G0284919	990	4.8268	2.88517	10.9095	10.6107	2.31137	2.69255	1.23238	1.321
DDB_G0284921	1515	3.19162	3.35215	19.1539	14.1214	5.37619	5.21644	10.8797	11.1116
DDB_G0284923	1509	0.0115341	0	0	0.0144334	0.0138157	0.0270866	0.791743	0.930352
DDB_G0284925	180	353.235	244.487	462.568	261.272	301.167	283.656	252.417	180.838
DDB_G0284927	180	9.1768	7.15186	3797.54	1907.26	652.202	869.83	283.189	206.947
DDB_G0284929	249	0.476235	0.303899	3.62857	2.19884	2.44432	3.89798	1.96201	1.25616
DDB_G0284931	174	138.126	82.7648	7871.91	5375.03	1615.5	2022.4	529.223	414.006
DDB_G0284933	3552	0.0133904	0	0.0791261	0.160719	0.131353	0.149987	0.371685	0.500616
DDB_G0284935	1068	5.80294	5.15741	19.776	17.3047	10.6598	10.2666	11.4354	7.35033
DDB_G0284937	1026	2.75834	2.44096	10.6831	11.0654	6.40755	6.15069	1.0115	1.20011
DDB_G0284939	396	92.7077	75.9597	164.202	213.188	157.825	136.045	42.7086	36.6148
DDB_G0284941	381	0	0	7.72989	18.4756	88.4981	71.3493	64.1056	90.7086
DDB_G0284943	2082	2.6909	1.9199	12.1109	12.068	6.58871	5.96	6.35004	4.64782
DDB_G0284945	2502	13.5519	9.16519	19.4708	11.3691	5.40284	6.42567	4.15349	4.43195
DDB_G0284947	645	67.9863	55.3663	61.9789	64.4348	45.7037	42.0057	18.2801	18.6029
DDB_G0284949	132	0.659995	0.672248	3.53123	1.19203	8.4576	7.23552	3.42912	4.56005
DDB_G0284951	651	22.4847	16.5978	102.877	114.032	130.834	119.144	76.6717	73.8709
DDB_G0284953	3798	2.23148	1.64782	4.70045	5.34423	2.20413	2.31906	0.673676	0.702951
DDB_G0284955	4602	1.7067	1.33753	9.41832	9.56018	7.26514	9.17509	9.75315	7.97102
DDB_G0284957	2280	2.91584	1.64079	3.77657	3.72	2.352	2.07608	1.4929	1.7972
DDB_G0284959	600	4.26322	2.54902	4.18241	3.44435	0.553279	0.727066	0.406033	0.311839
DDB_G0284961	534	10.7865	7.04103	25.9195	26.0984	19.6906	17.1246	4.08466	3.21877
DDB_G0284963	1275	20.9267	14.6929	17.8149	20.5201	13.5228	14.5	5.19928	4.9353
DDB_G0284965	852	0.0705669	0	29.2335	54.6376	5.92561	4.49479	0.450592	0.418143
DDB_G0284967	2547	0.351414	0.0898726	0.464601	0.603856	3.86864	3.66999	2.79453	3.72363
DDB_G0284969	1764	4.33318	3.33034	18.3845	21.4884	11.7549	12.7076	7.16576	7.19033
DDB_G0284971	1029	1.40072	1.0444	6.93193	9.9453	3.96762	5.73238	14.7833	17.4062
DDB_G0284973	3468	1.48281	0.826224	2.53235	2.89682	1.30389	1.59107	0.953301	1.12037
DDB_G0284975	2373	1.27065	1.34539	18.0174	21.955	20.6142	18.277	11.8854	6.49381
DDB_G0284977	4227	2.26345	1.95198	5.21195	4.5994	4.55538	5.04384	2.37624	2.92859
DDB_G0284979	768	7.894	7.1959	122.234	144.445	69.1819	58.8049	21.2663	19.9168
DDB_G0284981	1491	7.31941	2.97517	13.7486	17.1146	10.2942	9.88595	7.58655	7.48039
DDB_G0284983	2778	0	0.00628674	0.051538	0.0361147	10.2203	17.1338	0.702027	0.339061
DDB_G0284985	615	53.9577	43.6837	127.521	123.298	104.571	104.664	58.1582	62.1271
DDB_G0284987	1155	3.18009	4.06708	30.9219	23.6449	24.9562	27.8275	2.39179	2.40837
DDB_G0284989	216	9914.51	15648.9	1183.84	628.342	1389.52	1556.86	2027.01	2258.16
DDB_G0284991	3282	0.512235	0.229679	0.692703	0.73306	0.442677	0.449664	0.29348	0.443059
DDB_G0284993	129	0	0	0	0	0	0	0	0
DDB_G0284995	873	1.93511	1.34386	5.74713	6.47031	5.5275	5.68248	1.0506	0.934729
DDB_G0284997	1125	6.06174	7.29758	33.7582	32.3238	35.0014	33.1992	26.9096	24.9931
DDB_G0284999	834	20.6526	22.835	2.92754	1.93882	2.60581	2.38924	1.63861	1.2657
DDB_G0285001	1755	0.484287	0.357052	1.03807	1.20938	0.785287	1.05396	0.320848	0.305281
DDB_G0285003	1227	39.6847	24.408	0.943774	1.11289	0.124798	0.0697739	0.180653	0.129401
DDB_G0285005	1164	0.393877	0.240128	0.195785	0.217908	0.114393	0.0559286	0.315795	0.380192
DDB_G0285009	1152	0.255226	0.0868148	0.396624	0.24085	0.103868	0.0944516	0.0191266	0.0715294
DDB_G0285011	1227	9.34543	8.97642	26.0062	36.7624	41.6292	39.7188	77.073	83.9003
DDB_G0285013	933	1.52208	0.865069	1.74168	1.84746	1.32971	1.04696	0.936085	0.876523
DDB_G0285015	573	0.0420981	0	0.150139	0.164162	0.0545401	0	0.19508	0
DDB_G0285017	480	1.14092	0.254903	1.01897	1.43043	0.382863	0.363842	0.269243	0.732396
DDB_G0285019	3486	2.55758	1.69595	3.60477	2.95317	1.5439	1.88935	1.91213	2.44214
DDB_G0285021	321	279.885	233.801	390.394	445.522	317.613	254.365	43.7876	35.9468
DDB_G0285023	918	0.106492	0.0232607	12.5481	16.805	20.7899	19.4454	5.68442	4.59789
DDB_G0285025	870	80.3459	57.3313	11.9541	17.0942	16.0996	17.212	11.998	8.47819
DDB_G0285027	873	6.26064	4.03158	14.1464	18.631	22.0539	22.4841	3.26365	3.00629
DDB_G0285029	990	0.888132	0.842385	3.94525	2.48802	3.53782	3.26788	9.68611	4.77265
DDB_G0285031	2355	0.843759	0.595474	5.21257	6.10088	2.60646	3.12083	1.34036	1.54497
DDB_G0285033	786	9.66538	8.51712	29.7584	34.5071	49.5198	43.6681	57.6199	47.1012
DDB_G0285035	327	0.515891	0.554184	2.25972	1.54458	3.49577	3.73292	0.660797	2.25457
DDB_G0285037	288	0.168917	0.205665	1.55433	0.744196	0.500958	0.967523	13.4286	11.2099
DDB_G0285039	273	0.768316	0.71302	1.06923	0.286967	0	0	2.53866	1.48542
DDB_G0285041	621	7.6562	4.83073	2.66929	2.66707	1.84058	1.78446	0.541845	0.174772
DDB_G0285043	180	60.6998	55.7908	1446.79	799.523	417.146	405.417	126.85	102.894
DDB_G0285045	4140	0.326192	0.176186	1.92989	1.0109	0.436772	0.557349	0.36958	0.31042
DDB_G0285047	1263	0	0	1.67041	3.11405	0.017191	0.0672999	0.0796892	0.0780213
DDB_G0285049	1113	0.0166482	0.0362581	5.79579	7.14879	4.88842	6.11995	0.951458	0.878132
DDB_G0285051	687	6.36624	3.00958	11.956	15.0314	9.23886	8.98218	6.46408	6.38029
DDB_G0285053	936	12.4579	11.2662	3.57943	4.30974	1.90939	2.2337	54.3614	31.8776
DDB_G0285055	5796	0.932781	0.801469	2.99973	1.68425	0.765713	1.27543	0.693907	0.762598
DDB_G0285057	519	5.11655	2.98391	8.33358	8.59197	5.50658	5.76816	2.03502	1.66648
DDB_G0285059	1104	0.0336544	0.0376977	0.0902944	0.0640474	0	0.0200625	0.0566022	0.0184856
DDB_G0285065	1590	18.058	13.0229	49.9892	59.9742	17.0385	23.2122	24.3064	22.6519
DDB_G0285067	2640	2.24904	1.768	7.74784	8.12012	7.07964	7.74011	2.81442	2.862
DDB_G0285069	1272	10.1611	8.9425	102.628	128.782	148.304	143.44	162.605	176.07
DDB_G0285073	2181	1.47845	1.09187	4.65508	5.20802	3.56121	3.52688	6.53509	6.23435
DDB_G0285075	990	0	0	0	0	0	0	0.0216208	0
DDB_G0285077	1416	11.8434	11.7086	32.6761	38.7518	41.5335	39.7121	39.3879	46.7398
DDB_G0285079	603	40.3969	33.8999	59.4067	66.3117	41.7855	48.2541	11.4089	11.2653
DDB_G0285081	4416	3.4771	2.09761	9.31597	10.2823	7.64458	8.7213	12.1012	12.5906
DDB_G0285083	3063	1.99253	1.43624	7.65069	7.61781	4.34151	5.75803	2.43843	1.63686
DDB_G0285085	1068	0.146541	0.20183	1.19765	0.781295	0.576612	0.686949	0.252423	0.340875
DDB_G0285087	2205	0.067411	0.0486592	0.0797168	0.0652877	0.0433869	0	0.0164884	0.0162252
DDB_G0285089	2991	0.030902	0	0	0	0.0320038	0	0	0
DDB_G0285091	216	0	0.622099	0.566007	0	0	0	0	0
DDB_G0285093	3186	0.878368	0.585412	3.50315	4.77257	2.3233	2.52648	0.923921	1.10332
DDB_G0285095	792	16.789	13.522	58.5666	64.3603	83.9129	70.6177	94.3208	73.3151
DDB_G0284845	3648	12.7733	12.3361	58.9289	65.6281	71.7783	85.7023	13.4917	16.3519
DDB_G0284847	639	18.8361	18.6474	210.349	220.754	123.123	127.076	30.1531	28.4848
DDB_G0284849	3561	1.07695	0.788734	2.57397	2.65012	0.701848	0.861852	0.487682	0.413032
DDB_G0284851	183	0	0	0	0	0	0	0	0
DDB_G0284853	12495	7.22219	4.66881	8.98582	8.07268	2.94746	3.35197	1.78997	2.04213
DDB_G0284855	984	0.819119	0.743416	2.14791	1.95169	2.69774	3.41764	2.0113	2.939
DDB_G0284857	624	13.7225	12.8632	90.3862	76.6726	54.8923	60.3224	43.4708	44.1699
DDB_G0284859	1782	2.09403	1.5788	0.607998	0.451505	0.623918	0.64574	1.1243	1.02388
DDB_G0284735	2739	5.83153	5.06285	13.6075	14.1429	11.0919	10.9979	4.31034	4.78276
DDB_G0284737	912	2.29869	1.80681	2.90206	2.39486	1.29311	0.951477	0.530964	0.214113
DDB_G0284739	2226	2.31986	1.44442	7.15191	6.39521	4.16512	4.44684	1.47641	1.57323
DDB_G0284741	4188	4.80129	2.96876	20.6081	18.8458	7.01383	7.81913	11.1567	13.9055
DDB_G0284743	1656	0.0609768	0.143648	0.202851	0.125215	0.160965	0.129361	25.3247	30.3856
DDB_G0284745	1656	0.719655	0.446763	2.33568	1.93	4.1555	4.63676	22.5197	26.6689
DDB_G0284747	2643	0.092043	0.0862984	1.26236	1.45701	0.812229	0.962737	0.283113	0.31834
DDB_G0284749	3780	0.874996	0.542121	8.7992	10.9509	4.77954	5.17436	2.00386	1.84991
DDB_G0284751	1161	0.300183	0.257929	1.06623	1.05333	0.84166	0.729461	0.158412	0.0693517
DDB_G0284753	1395	1.53101	1.23697	1.10059	1.23787	1.26298	1.68247	0.434984	0.414492
DDB_G0284755	1422	10.9711	8.62401	12.3611	15.7251	11.5195	9.26627	2.71476	1.2015
DDB_G0284757	2301	11.317	8.8226	34.2287	42.3536	29.2046	30.6957	25.5371	24.8194
DDB_G0284759	2202	0.217542	0.178688	399.414	476.226	746.799	914.633	619.534	622.7
DDB_G0284761	1785	1.46301	1.0608	5.24234	2.1227	0.656659	0.744485	0.901887	0.939314
DDB_G0284763	1185	0.693279	0.653778	93.5418	52.9786	2.44111	1.96832	2.53876	3.83544
DDB_G0284765	615	3.12308	1.5364	1.40797	0.291829	0.289269	0.464967	0.389742	0.384821
DDB_G0284767	2274	0.137532	0.0940346	0.141233	0.135161	0.0514689	0.126451	0.0398219	0.0313479
DDB_G0284769	624	21.1908	19.3557	90.9106	105.888	104.563	97.6324	60.1318	49.305
DDB_G0284771	1410	0.803424	0.694592	1.84682	1.81083	3.03103	4.1548	0.51453	0.383809
DDB_G0284773	1581	12.0499	11.114	193.478	190.597	217.441	273.82	72.3595	95.6217
DDB_G0284775	2334	0.0211011	0	7.72198	9.45004	8.20561	11.3972	1.31521	1.26377
DDB_G0284777	963	10.0444	9.54164	314.819	219.836	35.8723	36.8976	55.0678	48.7866
DDB_G0284779	1680	1.67016	1.20355	10.8067	11.9227	4.85148	4.25543	2.97064	3.01309
DDB_G0284781	363	0.298906	0	142.644	208.9	276.501	195.153	12.2316	9.4267
DDB_G0284783	1812	0.00933898	0	0.481078	0.828234	0.723143	0.666309	0.938198	0.82184
DDB_G0284785	1596	0.39978	0.234462	1.32319	1.40498	0.555642	0.443504	0.0597604	0.152943
DDB_G0284787	261	0.213109	0.268669	0.399463	0.645653	1.26333	1.25438	0.865583	0.556055
DDB_G0284789	1734	0	0	0.03485	0.0490516	0.0351372	0.068958	0.065072	0.106752
DDB_G0284791	1620	3.89741	3.59449	7.89646	3.8761	4.92424	4.00819	3.41693	2.9822
DDB_G0284793	369	1.19888	0.886368	1.72886	0.661219	3.41388	4.50243	1.29376	1.39558
DDB_G0284795	1371	0.581257	0.42099	1.76563	2.60677	2.40649	2.03777	0.200617	0.352758
DDB_G0284797	309	2.00987	1.20179	8.08129	6.27175	9.21212	7.84113	6.40339	7.49291
DDB_G0284799	315	196.35	135.67	94.1097	88.3543	23.1435	19.7577	17.7428	16.3746
DDB_G0284801	369	8.75775	6.20457	21.6108	21.5557	8.05676	9.90534	46.4577	40.3556
DDB_G0284803	138	11.2194	7.99484	15.1854	10.8171	7.44568	4.04702	35.4879	37.242
DDB_G0284805	777	5.97832	6.49277	13.6725	6.77161	5.68217	8.61747	3.20283	4.23216
DDB_G0284807	2979	0.301781	0.203953	1.07984	0.823276	0.413216	0.619153	1.44881	1.56494
DDB_G0284809	630	13.558	6.71508	20.4075	24.3738	8.60855	8.30992	9.07628	11.1408
DDB_G0284811	882	4.80569	3.95146	1.30482	1.2096	0.805982	0.700233	4.87714	8.92113
DDB_G0284813	219	378.95	221.139	64.9526	86.4695	92.5815	136.157	42.5216	46.5907
DDB_G0284815	903	0.0217661	0.0237784	0.580345	0.579234	1.23083	1.87695	2.22613	1.76038
DDB_G0284817	1641	7.28206	6.09465	6.77698	5.37409	2.66227	3.26121	2.55606	2.56169
DDB_G0284819	1002	0.285165	0.0829306	1.75649	1.60862	4.31632	5.09559	58.647	77.2522
DDB_G0284821	1245	1.08784	0.788674	13.1606	15.7028	15.4384	18.7045	13.5802	18.029
DDB_G0284823	225	759.801	820.473	1168.85	1158.44	1311.16	1404.43	193.038	132.347
DDB_G0284825	4923	3.35115	2.8574	5.12237	3.63804	2.61863	2.86076	2.69385	2.75831
DDB_G0284827	186	10.2748	4.50113	15.5832	17.3899	9.6877	5.96868	6.20977	5.55355
DDB_G0284829	1335	0	0	0	0	0	0	0	0
DDB_G0284831	1656	2.99838	2.03744	10.2306	6.27644	6.61418	5.9443	56.4264	63.3286
DDB_G0284833	3549	1.20589	1.1198	4.46625	4.17264	3.69024	3.80823	2.1438	2.49417
DDB_G0284835	2730	5.26009	5.42707	10.8936	11.5658	16.1491	16.598	17.5964	16.2946
DDB_G0284837	855	2.45817	1.84334	2.41417	3.68624	3.06357	4.19129	1.39792	1.37831
DDB_G0284839	4008	2.68477	1.90821	5.42092	6.34652	3.46947	3.68929	3.4386	4.41791
DDB_G0284841	2640	7.77311	4.69914	14.0817	16.9808	14.5683	16.2727	15.4595	17.921
DDB_G0284843	729	0.116821	0	292.43	361.059	135.133	106.082	9.5251	13.5901
DDB_G0284611	2517	0	6.86E-05	0	0	0.0274926	0.565539	0.00514969	0.0529457
DDB_G0284613	2553	1.73343	1.27565	106.549	163.902	1306.01	2059.71	379.896	143.832
DDB_G0284615	4296	0.288173	0.208829	1.15757	0.755029	0.355635	0.38819	0.379318	0.369162
DDB_G0284617	1455	1.51695	0.836572	10.7268	12.677	24.6167	27.3078	18.7492	16.1398
DDB_G0284619	762	0.63083	0.661539	50.2079	57.9282	48.5158	53.0137	49.737	87.0586
DDB_G0284621	2769	1.42906	0.958971	1.0344	0.630629	0.185987	0.1084	0.275406	0.239448
DDB_G0284623	219	0	0.418032	6.30608	5.99789	369.436	631.654	42.9645	33.5789
DDB_G0284625	2667	0.771655	0.631007	7.52135	3.17225	0.394892	0.409517	0.460513	0.426817
DDB_G0284627	1161	1.02694	1.32404	33.951	31.6596	31.2371	37.0154	10.9833	10.6975
DDB_G0284629	339	290.427	310.331	99.7728	82.2678	52.464	45.4884	10.4055	11.0026
DDB_G0284631	339	53.5761	56.3868	2.51001	2.60135	3.53123	4.13531	14.5966	13.8604
DDB_G0284633	2148	0.586077	0.475994	5.8958	5.04269	2.95527	3.56866	2.30946	2.07212
DDB_G0284635	216	9.62348	7.26822	25.5504	19.4438	7.2893	2.41824	7.34426	11.2303
DDB_G0284637	1653	0.31813	0.225076	1.17728	0.931409	0.419458	0.583463	0.445875	0.620862
DDB_G0284639	1353	0.16189	0	0.0712144	0.0519657	0.0339224	0	0.0599737	0
DDB_G0284641	315	10.8473	6.04068	13.9422	11.533	19.9235	17.0722	7.65375	6.14047
DDB_G0284643	1158	57.4865	40.0046	21.393	22.9099	67.8063	55.3402	61.1883	50.3753
DDB_G0284645	711	93.9428	56.8395	246.625	237.588	110.837	99.9441	61.748	106.63
DDB_G0284649	2103	1.35413	0.942782	1.52672	1.68784	1.3419	1.39063	2.30542	2.14322
DDB_G0284651	1881	3.11497	2.11471	16.2621	16.6148	24.3843	27.8303	66.2881	59.4887
DDB_G0284653	264	11.0146	10.9163	11.2537	7.52572	3.08586	3.04306	4.19483	8.37063
DDB_G0284655	555	9.22663	6.98203	5.93401	6.47437	1.27177	2.33015	3.45386	5.24748
DDB_G0284657	2301	1.53609	1.19879	1.59675	1.10271	0.321666	0.299501	0.345839	0.440858
DDB_G0284659	2214	0.0149126	0	21.1882	28.5401	5.82624	4.00486	0.582669	0.484532
DDB_G0284661	1446	2.68	2.12007	24.9907	29.9773	23.77	20.9982	33.6079	37.3105
DDB_G0284663	2688	1.69283	1.0427	1.07906	0.778777	0.242007	0.321994	0.496261	0.384091
DDB_G0284665	171	0.51491	0	3.15088	2.07238	0.618088	0.65315	0.695606	0
DDB_G0284667	660	2.93891	1.56189	6.07585	7.04025	4.19969	5.84167	0.773123	0.801461
DDB_G0284669	954	28.781	27.875	39.5933	35.9426	51.861	55.8462	106.318	65.3423
DDB_G0284671	918	197.841	286.153	88.7718	50.6308	29.6028	37.54	53.0324	56.2121
DDB_G0284673	180	0.472738	0.584835	0	0.667506	0	0	0	0.586552
DDB_G0284675	945	0.799711	0.514818	2.2594	2.54256	18.8194	22.5876	24.4293	18.7952
DDB_G0284677	1224	0.281349	0.40266	1.55137	1.54418	2.61101	2.53708	111.951	56.6562
DDB_G0284679	1221	2.76251	2.1179	7.30544	10.1519	10.2075	11.7416	3.07338	2.92938
DDB_G0284681	735	14.1727	14.8555	91.1147	102.922	113.128	97.0286	45.7026	37.9117
DDB_G0284683	2649	0.0122421	0	0	0.0304374	0.969337	1.45117	64.2881	40.8642
DDB_G0284685	1359	4.03334	2.62256	19.9745	25.9046	21.815	18.9684	11.7173	10.2829
DDB_G0284687	1818	0.707098	0.342895	1.66729	1.50943	0.598456	0.707082	0.328563	0.282964
DDB_G0284689	5040	0.92133	0.539369	0.543938	0.619291	0.279346	0.32181	0.162408	0.244913
DDB_G0284691	867	5.21579	4.1951	158.822	118.189	38.8458	55.4721	44.3673	45.2473
